trip,datetime,lon,lat,gaps,dive,step_speed,step_direction,prediction
P1112_31_SV_T3,2012-11-25 18:58:47,-77.30459599999999,-11.805263,0.03333333333333333,0,12.000777378370344,-10.736489879297096,0.22727272727272727
P1112_31_SV_T3,2012-11-25 18:59:17,-77.306938,-11.807615,0.0,0,12.186452233725545,0.2246913871746301,0.22727272727272727
P1112_31_SV_T3,2012-11-25 18:59:47,-77.309441,-11.809896,0.0,0,12.420508650990847,2.7806842243126653,0.22727272727272727
P1112_31_SV_T3,2012-11-25 19:00:17,-77.31175999999999,-11.812132,0.0,0,11.822274328186385,-1.6150510094629453,0.2727272727272727
P1112_31_SV_T3,2012-11-25 19:00:47,-77.313805,-11.814109,0.2,1,10.43891150813232,-0.07553645127325126,0.2727272727272727
P1112_31_SV_T3,2012-11-25 19:01:17,-77.31472,-11.815372,0.0,0,5.744904456544349,-10.014280048219689,0.2727272727272727
P1112_31_SV_T3,2012-11-25 19:01:47,-77.316742,-11.817724,0.03333333333333333,0,11.405478718422025,4.738552275890925,0.3181818181818182
P1112_31_SV_T3,2012-11-25 19:02:17,-77.31938199999999,-11.819407,0.2,1,11.442105559711326,16.843667520528157,0.2727272727272727
P1112_31_SV_T3,2012-11-25 19:02:47,-77.319939,-11.820114,0.0,0,3.312631916356912,-19.28636592402529,0.2727272727272727
P1112_31_SV_T3,2012-11-25 19:03:17,-77.321892,-11.816902,0.0,0,13.868775414240012,111.60422561519559,0.2727272727272727
P1112_31_SV_T3,2012-11-25 19:03:47,-77.32151800000001,-11.812634,0.13333333333333333,1,15.894177735212937,35.66132791086915,0.2727272727272727
P1112_31_SV_T3,2012-11-25 19:04:17,-77.3201602857143,-11.808761428571401,0.1,0,15.191388704948682,14.038649800498874,0.2727272727272727
P1112_31_SV_T3,2012-11-25 19:04:47,-77.321487,-11.808696000000001,0.03333333333333333,0,4.824584490597109,-106.05695500978283,0.2727272727272727
P1112_31_SV_T3,2012-11-25 19:05:17,-77.320709,-11.804314999999999,0.0,0,16.49906790246537,96.97702864998024,0.2727272727272727
P1112_31_SV_T3,2012-11-25 19:05:47,-77.318802,-11.800773,0.0,0,14.855674338283096,17.928882721336443,0.22727272727272727
P1112_31_SV_T3,2012-11-25 19:06:17,-77.31648299999999,-11.797334,0.0,0,15.289245071870107,5.638037438469386,0.22727272727272727
P1112_31_SV_T3,2012-11-25 19:06:47,-77.313942,-11.794091,0.0,0,15.164604570980591,4.059939186749958,0.22727272727272727
P1112_31_SV_T3,2012-11-25 19:07:17,-77.31133299999999,-11.790954,0.0,0,15.009218985270705,1.662412546415844,0.22727272727272727
P1112_31_SV_T3,2012-11-25 19:07:47,-77.30855600000001,-11.787898,0.0,0,15.175960551686366,2.504069364122131,0.22727272727272727
P1112_31_SV_T3,2012-11-25 19:08:17,-77.30546600000001,-11.785338000000001,0.0,0,14.703390327999001,8.103788169950008,0.22727272727272727
P1112_31_SV_T3,2012-11-25 19:08:47,-77.302162,-11.782917,0.03333333333333333,0,14.990406522313684,3.4263091913222326,0.22727272727272727
P1112_31_SV_T3,2012-11-25 19:09:17,-77.298813,-11.780396000000001,0.0,0,15.344981104675655,-0.7431692575427746,0.22727272727272727
P1112_31_SV_T3,2012-11-25 19:09:47,-77.295624,-11.777739,0.0,0,15.210679801584872,-2.842175967646881,0.2727272727272727
P1112_31_SV_T3,2012-11-25 19:10:17,-77.292213,-11.775985,0.2,1,13.995066607795767,12.689234161015754,0.7272727272727273
P1112_31_SV_T3,2012-11-25 19:10:47,-77.29265600000001,-11.777239,0.0,0,4.923241129751461,136.78856599078603,0.45454545454545453
P1112_31_SV_T3,2012-11-25 19:11:17,-77.29034399999999,-11.774830999999999,0.0,0,12.261864114301208,-155.85057495132713,0.9545454545454546
P1112_31_SV_T3,2012-11-25 19:11:47,-77.28875699999999,-11.775551,0.06666666666666667,0,6.353456037916479,71.63852294086391,0.99999
P1112_31_SV_T3,2012-11-25 19:12:17,-77.2885944545454,-11.7752088181818,0.23333333333333334,1,1.4002023325318846,-89.92515805543644,0.99999
P1112_31_SV_T3,2012-11-25 19:12:47,-77.28994,-11.775765,0.2,0,5.305275087903146,-137.83122756003445,0.99999
P1112_31_SV_T3,2012-11-25 19:13:17,-77.290634,-11.775203,0.0,0,3.2715240856222447,62.489103679295624,0.9545454545454546
P1112_31_SV_T3,2012-11-25 19:13:47,-77.28854399999999,-11.774261,0.0,0,8.357543524391188,115.68087566281474,0.9090909090909091
P1112_31_SV_T3,2012-11-25 19:14:17,-77.29061899999999,-11.775039,0.13333333333333333,0,8.070987859944962,-176.23559294758815,0.9545454545454546
P1112_31_SV_T3,2012-11-25 19:14:47,-77.291756,-11.776307000000001,0.06666666666666667,0,6.260322234734545,-27.76593605144717,0.99999
P1112_31_SV_T3,2012-11-25 19:15:17,-77.290886,-11.774806,0.0,0,6.40341796789136,168.29426401493825,0.9545454545454546
P1112_31_SV_T3,2012-11-25 19:15:47,-77.290909,-11.775721,0.16666666666666666,1,3.396053431825512,151.83829546730547,0.9545454545454546
P1112_31_SV_T3,2012-11-25 19:16:17,-77.289932,-11.775921,0.1,0,3.625534456447076,-79.59863472863435,0.99999
P1112_31_SV_T3,2012-11-25 19:16:47,-77.287315,-11.77469,0.1,0,10.546203429575945,-37.47490707015663,0.9090909090909091
P1112_31_SV_T3,2012-11-25 19:17:17,-77.28873399999999,-11.776275,0.0,0,7.820015994125998,156.89597177579523,0.99999
P1112_31_SV_T3,2012-11-25 19:17:47,-77.28746,-11.776769,0.0,0,4.977351146833813,-109.62378372272781,0.9090909090909091
P1112_31_SV_T3,2012-11-25 19:18:17,-77.288383,-11.775383,0.0,0,6.138953383714867,-144.7098550145669,0.99999
P1112_31_SV_T3,2012-11-25 19:18:47,-77.28981,-11.776636,0.2,1,6.962852662599684,-98.78888779598321,0.99999
P1112_31_SV_T3,2012-11-25 19:19:17,-77.288658,-11.777908,0.06666666666666667,0,6.307480696605194,-89.66944201548284,0.99999
P1112_31_SV_T3,2012-11-25 19:19:47,-77.2857818888889,-11.777422999999999,0.2,0,10.600744672938372,-58.21347693431295,0.5
P1112_31_SV_T3,2012-11-25 19:20:17,-77.2823888571429,-11.775539571428599,0.2,0,14.167946088462605,-19.78046964630221,0.22727272727272727
P1112_31_SV_T3,2012-11-25 19:20:47,-77.27883925,-11.774802000000001,0.2,0,13.180579386736737,17.570680175803147,0.22727272727272727
P1112_31_SV_T3,2012-11-25 19:21:17,-77.275192,-11.774867,0.26666666666666666,0,13.25022102236177,13.026489576371688,0.22727272727272727
P1112_31_SV_T3,2012-11-25 19:21:47,-77.2715732727273,-11.774311181818199,0.0,0,13.30523479409308,-9.959747854572925,0.22727272727272727
P1112_31_SV_T3,2012-11-25 19:22:17,-77.267769,-11.773850999999999,0.23333333333333334,0,13.923513744313997,1.8728179300553194,0.22727272727272727
P1112_31_SV_T3,2012-11-25 19:22:47,-77.264252,-11.77308,0.2222222222222222,0,13.09136449831152,-5.578149657727465,0.18181818181818182
P1113_14_SV_T1,2013-11-16 13:42:36,-77.271912,-11.773419,0.0,0,,,0.13559322033898305
P1113_14_SV_T1,2013-11-16 13:43:06,-77.27372,-11.77443,0.06666666666666667,0,7.563124343428498,,0.15254237288135594
P1113_14_SV_T1,2013-11-16 13:43:36,-77.27671099999999,-11.774752000000001,0.0,0,10.929813334135172,23.45923741145046,0.1694915254237288
P1113_14_SV_T1,2013-11-16 13:44:06,-77.279831,-11.774236,0.0,0,11.49347803545054,15.864576935850096,0.1694915254237288
P1113_14_SV_T1,2013-11-16 13:44:36,-77.283012,-11.774611,0.0,0,11.637943814327596,-16.45554703439643,0.1864406779661017
P1113_14_SV_T1,2013-11-16 13:45:06,-77.286621,-11.775046000000001,0.0,0,13.208077656155204,-0.15257036262892143,0.2033898305084746
P1113_14_SV_T1,2013-11-16 13:45:36,-77.290428,-11.775459,0.03333333333333333,0,13.912918510514872,0.6955609690234041,0.2033898305084746
P1113_14_SV_T1,2013-11-16 13:46:06,-77.294106,-11.776864,0.0,0,14.340749319877188,-14.99290711872493,0.2033898305084746
P1113_14_SV_T1,2013-11-16 13:46:36,-77.298019,-11.77779,0.0,0,14.622576821968954,7.7266627136962995,0.1864406779661017
P1113_14_SV_T1,2013-11-16 13:47:06,-77.302338,-11.777839,0.0,0,15.688928882203985,12.92572216380546,0.1864406779661017
P1113_14_SV_T1,2013-11-16 13:47:36,-77.306473,-11.777955,0.0,0,15.025694625517392,-0.9774471818168422,0.1864406779661017
P1113_14_SV_T1,2013-11-16 13:48:06,-77.310577,-11.778303,0.0,0,14.96273299615126,-3.3090974040466676,0.1864406779661017
P1113_14_SV_T1,2013-11-16 13:48:36,-77.31452900000001,-11.779513,0.03333333333333333,0,15.040472166288446,-12.417029986403577,0.1864406779661017
P1113_14_SV_T1,2013-11-16 13:49:06,-77.318428,-11.780308999999999,0.0,0,14.46689701177239,5.587572825001388,0.1864406779661017
P1113_14_SV_T1,2013-11-16 13:49:36,-77.322159,-11.78165,0.0,0,14.436482435892657,-8.38092364581587,0.1864406779661017
P1113_14_SV_T1,2013-11-16 13:50:06,-77.325775,-11.782187,0.0,0,13.284450362775154,11.53482613134372,0.1864406779661017
P1113_14_SV_T1,2013-11-16 13:50:36,-77.32959699999999,-11.782947,0.0,0,14.165893144008807,-2.85606641463022,0.1864406779661017
P1113_14_SV_T1,2013-11-16 13:51:06,-77.333382,-11.783719999999999,0.0,0,14.043949680021399,-0.3020225012660376,0.1864406779661017
P1113_14_SV_T1,2013-11-16 13:51:36,-77.337212,-11.784578999999999,0.03333333333333333,0,14.271809250154806,-1.1201430374517258,0.1864406779661017
P1113_14_SV_T1,2013-11-16 13:52:06,-77.34078199999999,-11.785797,0.0,0,13.73191223919387,-6.310243802969808,0.1864406779661017
P1113_14_SV_T1,2013-11-16 13:52:36,-77.344482,-11.786513000000001,0.1,0,13.69914667650947,8.03248902937898,0.1864406779661017
P1113_14_SV_T1,2013-11-16 13:53:06,-77.3481926666667,-11.787659666666698,0.06666666666666667,0,14.133367699212803,-6.337501777081343,0.1864406779661017
P1113_14_SV_T1,2013-11-16 13:53:36,-77.351768,-11.788992,0.0,0,13.895274537622651,-3.320916742711347,0.2033898305084746
P1113_14_SV_T1,2013-11-16 13:54:06,-77.355467,-11.790096499999999,0.1,0,14.046407386951605,3.8773301854533884,0.2033898305084746
P1113_14_SV_T1,2013-11-16 13:54:36,-77.358971,-11.791457000000001,0.13333333333333333,0,13.691524332939789,-4.6719933876754,0.1864406779661017
P1113_14_SV_T1,2013-11-16 13:55:06,-77.36245,-11.792538,0.1,0,13.257400953976697,4.024739836482809,0.1864406779661017
P1113_14_SV_T1,2013-11-16 13:55:36,-77.365883,-11.793465,0.13333333333333333,0,12.934674948786066,2.1890498877272364,0.1864406779661017
P1113_14_SV_T1,2013-11-16 13:56:06,-77.36922825,-11.794559,0.13333333333333333,0,12.810335325431312,-3.0521781331595434,0.2033898305084746
P1113_14_SV_T1,2013-11-16 13:56:36,-77.373062,-11.795166,0.13333333333333333,0,14.105407957474911,9.285810004803182,0.2033898305084746
