model,trip,real,p
deep_network_matrix,P1108_46_SV_T2,0,0.00017801967082990347
deep_network_matrix,P1108_46_SV_T2,0,0.0001293350113080933
deep_network_matrix,P1108_46_SV_T2,0,7.328657012357933e-05
deep_network_matrix,P1108_46_SV_T2,0,7.037956211490509e-05
deep_network_matrix,P1108_46_SV_T2,0,5.02923311912043e-05
deep_network_matrix,P1108_46_SV_T2,0,4.251102736113224e-05
deep_network_matrix,P1108_46_SV_T2,0,3.2158617455121665e-05
deep_network_matrix,P1108_46_SV_T2,0,3.0566616491527924e-05
deep_network_matrix,P1108_46_SV_T2,0,2.861650521287095e-05
deep_network_matrix,P1108_46_SV_T2,0,2.2263297936129313e-05
deep_network_matrix,P1108_46_SV_T2,0,3.073510167813016e-05
deep_network_matrix,P1108_46_SV_T2,0,3.889497564548366e-05
deep_network_matrix,P1108_46_SV_T2,0,6.718642860708657e-05
deep_network_matrix,P1108_46_SV_T2,0,0.00019634618483233647
deep_network_matrix,P1108_46_SV_T2,0,0.0006776614150484497
deep_network_matrix,P1108_46_SV_T2,0,0.0029430285583446755
deep_network_matrix,P1108_46_SV_T2,0,0.008416887636983013
deep_network_matrix,P1108_46_SV_T2,0,0.007328140216141117
deep_network_matrix,P1108_46_SV_T2,0,0.010715229488820612
deep_network_matrix,P1108_46_SV_T2,0,0.037463108279786245
deep_network_matrix,P1108_46_SV_T2,0,0.25199018965980063
deep_network_matrix,P1108_46_SV_T2,0,0.7857218421312596
deep_network_matrix,P1108_46_SV_T2,1,0.6346942542372216
deep_network_matrix,P1108_46_SV_T2,0,0.5358737205313594
deep_network_matrix,P1108_46_SV_T2,0,0.6749133558962016
deep_network_matrix,P1108_46_SV_T2,0,0.7057242249863418
deep_network_matrix,P1108_46_SV_T2,0,0.8772776310804988
deep_network_matrix,P1108_46_SV_T2,1,0.315774691387769
deep_network_matrix,P1108_46_SV_T2,0,0.6448800725805622
deep_network_matrix,P1108_46_SV_T2,0,0.8418245742108287
deep_network_matrix,P1108_46_SV_T2,0,0.584715247214908
deep_network_matrix,P1108_46_SV_T2,0,0.7417096722334787
deep_network_matrix,P1108_46_SV_T2,1,0.5623735472729571
deep_network_matrix,P1108_46_SV_T2,0,0.6090202299035995
deep_network_matrix,P1108_46_SV_T2,0,0.722327133013848
deep_network_matrix,P1108_46_SV_T2,0,0.789534631728041
deep_network_matrix,P1108_46_SV_T2,1,0.4788139882493375
deep_network_matrix,P1108_46_SV_T2,0,0.4784839649271918
deep_network_matrix,P1108_46_SV_T2,0,0.8393090217720656
deep_network_matrix,P1108_46_SV_T2,0,0.8318362392471413
deep_network_matrix,P1108_46_SV_T2,1,0.3085044455573894
deep_network_matrix,P1108_46_SV_T2,0,0.6848622990698322
deep_network_matrix,P1108_46_SV_T2,0,0.7016743426915929
deep_network_matrix,P1108_46_SV_T2,0,0.11160183684298701
deep_network_matrix,P1108_46_SV_T2,0,0.43395691274847537
deep_network_matrix,P1108_46_SV_T2,0,0.928134591067686
deep_network_matrix,P1108_46_SV_T2,1,0.25967476592264044
deep_network_matrix,P1108_46_SV_T2,0,0.45466199239852967
deep_network_matrix,P1108_46_SV_T2,0,0.7829202337497932
deep_network_matrix,P1108_46_SV_T2,0,0.8030288523903758
deep_network_matrix,P1108_46_SV_T2,1,0.7224565858560802
deep_network_matrix,P1108_46_SV_T2,0,0.2939942596072172
deep_network_matrix,P1108_46_SV_T2,0,0.7967106694330348
deep_network_matrix,P1108_46_SV_T2,0,0.5772463869619655
deep_network_matrix,P1108_46_SV_T2,0,0.2785900833760893
deep_network_matrix,P1108_46_SV_T2,0,0.9150395545968972
deep_network_matrix,P1108_46_SV_T2,1,0.3931049911074837
deep_network_matrix,P1108_46_SV_T2,0,0.35187646816205714
deep_network_matrix,P1108_46_SV_T2,0,0.9115625656456614
deep_network_matrix,P1108_46_SV_T2,0,0.6526931777851163
deep_network_matrix,P1108_46_SV_T2,0,0.38166787749927944
deep_network_matrix,P1108_46_SV_T2,0,0.4903208630277123
deep_network_matrix,P1108_46_SV_T2,0,0.8501971157317662
deep_network_matrix,P1108_46_SV_T2,1,0.5047529621712896
deep_network_matrix,P1108_46_SV_T2,0,0.40132201317136573
deep_network_matrix,P1108_46_SV_T2,0,0.7133581676282005
deep_network_matrix,P1108_46_SV_T2,0,0.29256209463574534
deep_network_matrix,P1108_46_SV_T2,0,0.6509799290832726
deep_network_matrix,P1108_46_SV_T2,1,0.868659735655755
deep_network_matrix,P1108_46_SV_T2,1,0.24796356282060858
deep_network_matrix,P1108_46_SV_T2,0,0.5173773297988379
deep_network_matrix,P1108_46_SV_T2,0,0.8903288389583218
deep_network_matrix,P1108_46_SV_T2,1,0.7163091149467514
deep_network_matrix,P1108_46_SV_T2,0,0.3376518259607955
deep_network_matrix,P1108_46_SV_T2,0,0.8086869883507204
deep_network_matrix,P1108_46_SV_T2,0,0.7810585770649238
deep_network_matrix,P1108_46_SV_T2,0,0.3446870630166893
deep_network_matrix,P1108_46_SV_T2,0,0.3868774969153903
deep_network_matrix,P1108_46_SV_T2,0,0.7703082702043943
deep_network_matrix,P1108_46_SV_T2,1,0.5070162456079931
deep_network_matrix,P1108_46_SV_T2,0,0.25528893121411295
deep_network_matrix,P1108_46_SV_T2,0,0.547354938729559
deep_network_matrix,P1108_46_SV_T2,0,0.17358424860160518
deep_network_matrix,P1108_46_SV_T2,0,0.04212434112841697
deep_network_matrix,P1108_46_SV_T2,0,0.044017150220453445
deep_network_matrix,P1108_46_SV_T2,0,0.6537995035698647
deep_network_matrix,P1108_46_SV_T2,0,0.8685651942638756
deep_network_matrix,P1108_46_SV_T2,1,0.11174476250406715
deep_network_matrix,P1108_46_SV_T2,0,0.5119313393278241
deep_network_matrix,P1108_46_SV_T2,0,0.7226581732528837
deep_network_matrix,P1108_46_SV_T2,0,0.44893194238108636
deep_network_matrix,P1108_46_SV_T2,0,0.14995737739390744
deep_network_matrix,P1108_46_SV_T2,0,0.07964306984907425
deep_network_matrix,P1108_46_SV_T2,0,0.04296639427903472
deep_network_matrix,P1108_46_SV_T2,0,0.019953728411211583
deep_network_matrix,P1108_46_SV_T2,0,0.016151286833369412
deep_network_matrix,P1108_46_SV_T2,0,0.04344602888366921
deep_network_matrix,P1108_46_SV_T2,0,0.8491552281278479
deep_network_matrix,P1108_46_SV_T2,0,0.7814896368321415
deep_network_matrix,P1108_46_SV_T2,0,0.11523714175723984
deep_network_matrix,P1108_46_SV_T2,0,0.8228988036781538
deep_network_matrix,P1108_46_SV_T2,0,0.721545052136549
deep_network_matrix,P1108_46_SV_T2,0,0.5756503193328296
deep_network_matrix,P1108_46_SV_T2,0,0.5398476492862385
deep_network_matrix,P1108_46_SV_T2,0,0.44753124321797033
deep_network_matrix,P1108_46_SV_T2,0,0.6478663848311279
deep_network_matrix,P1108_46_SV_T2,0,0.7869640508552778
deep_network_matrix,P1108_46_SV_T2,0,0.5978028099623871
deep_network_matrix,P1108_46_SV_T2,0,0.30389353219805354
deep_network_matrix,P1108_46_SV_T2,0,0.7416382958828458
deep_network_matrix,P1108_46_SV_T2,0,0.881175815313509
deep_network_matrix,P1108_46_SV_T2,0,0.28152263014734286
deep_network_matrix,P1108_46_SV_T2,0,0.28065460252181756
deep_network_matrix,P1108_46_SV_T2,0,0.6008903193374594
deep_network_matrix,P1108_46_SV_T2,0,0.09737283470480594
deep_network_matrix,P1108_46_SV_T2,0,0.01938504217889331
deep_network_matrix,P1108_46_SV_T2,0,0.018731195276006002
deep_network_matrix,P1108_46_SV_T2,0,0.009768997799945126
deep_network_matrix,P1108_46_SV_T2,0,0.010818446165233912
deep_network_matrix,P1108_46_SV_T2,0,0.014322896562151426
deep_network_matrix,P1108_46_SV_T2,0,0.08597869326549107
deep_network_matrix,P1108_46_SV_T2,0,0.8760010787779906
deep_network_matrix,P1108_46_SV_T2,0,0.5733214330258654
deep_network_matrix,P1108_46_SV_T2,0,0.22479176835495265
deep_network_matrix,P1108_46_SV_T2,0,0.9089537556159076
deep_network_matrix,P1108_46_SV_T2,0,0.7181365279177792
deep_network_matrix,P1108_46_SV_T2,0,0.2978336867288749
deep_network_matrix,P1108_46_SV_T2,0,0.8014259417493896
deep_network_matrix,P1108_46_SV_T2,0,0.8492359284894928
deep_network_matrix,P1108_46_SV_T2,0,0.2517091492349645
deep_network_matrix,P1108_46_SV_T2,0,0.5810354156563978
deep_network_matrix,P1108_46_SV_T2,0,0.9140081967124589
deep_network_matrix,P1108_46_SV_T2,0,0.34664556014617165
deep_network_matrix,P1108_46_SV_T2,0,0.3001333267170581
deep_network_matrix,P1108_46_SV_T2,0,0.5034564892546913
deep_network_matrix,P1108_46_SV_T2,0,0.05052042298607502
deep_network_matrix,P1108_46_SV_T2,0,0.00765195259315712
deep_network_matrix,P1108_46_SV_T2,0,0.002392891367522088
deep_network_matrix,P1108_46_SV_T2,0,0.0008498383968958802
deep_network_matrix,P1108_46_SV_T2,0,0.00036563978074201863
deep_network_matrix,P1108_46_SV_T2,0,0.00024104364085456213
deep_network_matrix,P1108_46_SV_T2,0,0.000301582368732532
deep_network_matrix,P1108_46_SV_T2,0,0.00030351911090304785
deep_network_matrix,P1108_46_SV_T2,0,0.0005295800344656659
deep_network_matrix,P1108_46_SV_T2,0,0.0004959991689174559
deep_network_matrix,P1108_46_SV_T2,0,0.0005976348803187311
deep_network_matrix,P1108_46_SV_T2,0,0.0004031713915906542
deep_network_matrix,P1108_46_SV_T2,0,0.00034657855558761156
deep_network_matrix,P1108_46_SV_T2,0,0.0002639132725281832
deep_network_matrix,P1108_46_SV_T2,0,0.00023836419385734245
deep_network_matrix,P1108_46_SV_T2,0,0.0001222365143412611
deep_network_matrix,P1108_46_SV_T2,0,7.318143163570236e-05
deep_network_matrix,P1108_46_SV_T2,0,6.62911403411901e-05
deep_network_matrix,P1108_46_SV_T2,0,7.75389641360186e-05
deep_network_matrix,P1108_46_SV_T2,0,9.22138395576177e-05
deep_network_matrix,P1108_46_SV_T2,0,9.964662419350469e-05
deep_network_matrix,P1108_46_SV_T2,0,8.321867809852487e-05
deep_network_matrix,P1108_46_SV_T2,0,0.00012013836729852233
deep_network_matrix,P1108_46_SV_T2,0,0.00017150018957004252
deep_network_matrix,P1108_46_SV_T2,0,0.0002138680380954253
deep_network_matrix,P1108_46_SV_T2,0,0.0002766925064639268
deep_network_matrix,P1108_46_SV_T2,0,0.0002691142978857612
deep_network_matrix,P1108_46_SV_T2,0,0.00024917561931109424
deep_network_matrix,P1108_46_SV_T2,0,0.00023091586005511485
deep_network_matrix,P1108_46_SV_T2,0,0.0001970856864845141
deep_network_matrix,P1108_46_SV_T2,0,0.0001630085961524324
deep_network_matrix,P1108_46_SV_T2,0,0.00011625695905848681
deep_network_matrix,P1108_46_SV_T2,0,8.440346259028429e-05
deep_network_matrix,P1108_46_SV_T2,0,7.074362656865586e-05
deep_network_matrix,P1108_46_SV_T2,0,6.114207877879773e-05
deep_network_matrix,P1108_46_SV_T2,0,3.9473419624696013e-05
deep_network_matrix,P1108_46_SV_T2,0,4.415418152170511e-05
deep_network_matrix,P1108_46_SV_T2,0,4.6877291229056874e-05
deep_network_matrix,P1108_46_SV_T2,0,4.3747818075450114e-05
deep_network_matrix,P1108_46_SV_T2,0,5.044449127633938e-05
deep_network_matrix,P1108_46_SV_T2,0,4.945221663261051e-05
deep_network_matrix,P1108_46_SV_T2,0,3.234956665451144e-05
deep_network_matrix,P1108_46_SV_T2,0,2.829751487290448e-05
deep_network_matrix,P1108_46_SV_T2,0,2.0022626102513092e-05
deep_network_matrix,P1108_46_SV_T2,0,1.54738566023863e-05
deep_network_matrix,P1108_46_SV_T2,0,1.220055035152018e-05
deep_network_matrix,P1108_46_SV_T2,0,8.594714730685832e-06
deep_network_matrix,P1108_46_SV_T2,0,7.297849558923219e-06
deep_network_matrix,P1108_46_SV_T2,0,7.225988503898977e-06
deep_network_matrix,P1108_46_SV_T2,0,7.317501339634724e-06
deep_network_matrix,P1108_46_SV_T2,0,6.313000649342673e-06
deep_network_matrix,P1108_46_SV_T2,0,6.512980573402296e-06
deep_network_matrix,P1108_46_SV_T2,0,7.52336983849598e-06
deep_network_matrix,P1108_46_SV_T2,0,8.424157194428357e-06
deep_network_matrix,P1108_46_SV_T2,0,8.693708013476978e-06
deep_network_matrix,P1108_46_SV_T2,0,8.603875291293417e-06
deep_network_matrix,P1108_46_SV_T2,0,1.2080585227949564e-05
deep_network_matrix,P1108_46_SV_T2,0,2.784909610344435e-05
deep_network_matrix,P1108_46_SV_T2,0,4.5206048482854274e-05
deep_network_matrix,P1108_46_SV_T2,0,5.993761375451815e-05
deep_network_matrix,P1108_46_SV_T2,0,9.568258107113753e-05
deep_network_matrix,P1108_46_SV_T2,0,0.00012370099910569146
deep_network_matrix,P1108_46_SV_T2,0,0.00013424303958333258
deep_network_matrix,P1108_46_SV_T2,0,0.00013607231999727815
deep_network_matrix,P1108_46_SV_T2,0,0.00015432367278634697
deep_network_matrix,P1108_46_SV_T2,0,0.00013612846835523435
deep_network_matrix,P1108_46_SV_T2,0,0.00010092292024672715
deep_network_matrix,P1108_46_SV_T2,0,7.625142854461653e-05
deep_network_matrix,P1108_46_SV_T2,0,8.228579345822617e-05
deep_network_matrix,P1108_46_SV_T2,0,9.806095123002744e-05
deep_network_matrix,P1108_46_SV_T2,0,9.093896075372223e-05
deep_network_matrix,P1108_46_SV_T2,0,5.7709613369275414e-05
deep_network_matrix,P1108_46_SV_T2,0,3.803424270234542e-05
deep_network_matrix,P1108_46_SV_T2,0,3.8737769464488605e-05
deep_network_matrix,P1108_46_SV_T2,0,5.395377612847162e-05
deep_network_matrix,P1108_46_SV_T2,0,0.00010158250553287319
deep_network_matrix,P1108_46_SV_T2,0,0.00019035592429113323
deep_network_matrix,P1108_46_SV_T2,0,0.00016936133949180702
deep_network_matrix,P1108_46_SV_T2,0,0.00020163336715121728
deep_network_matrix,P1108_46_SV_T2,0,0.00022083380486393798
deep_network_matrix,P1108_46_SV_T2,0,0.00015990874802586388
deep_network_matrix,P1108_46_SV_T2,0,0.00010710772137639412
deep_network_matrix,P1108_46_SV_T2,0,4.740257355940417e-05
deep_network_matrix,P1108_46_SV_T2,0,3.159742151282202e-05
deep_network_matrix,P1108_46_SV_T2,0,1.986347291751012e-05
deep_network_matrix,P1108_46_SV_T2,0,1.3808220334927264e-05
deep_network_matrix,P1108_46_SV_T2,0,1.1566160759338547e-05
deep_network_matrix,P1108_46_SV_T2,0,1.077393863254956e-05
deep_network_matrix,P1108_46_SV_T2,0,1.185342757526633e-05
