trip,datetime,lon,lat,dive,prediction
P1109_15_LB_T4,2009-12-03 20:36:03,-77.2501513809524,-11.7234827142857,0,0.6621004566210046
P1109_15_LB_T4,2009-12-03 20:36:08,-77.2501618571429,-11.723539857142901,0,0.6666666666666666
P1109_15_LB_T4,2009-12-03 20:36:13,-77.2501723333333,-11.723597,0,0.6712328767123288
P1109_15_LB_T4,2009-12-03 20:36:18,-77.25018280952379,-11.723654142857098,0,0.6712328767123288
P1109_15_LB_T4,2009-12-03 20:36:23,-77.250235,-11.72358345,1,0.6712328767123288
P1109_15_LB_T4,2009-12-03 20:36:28,-77.25025500000001,-11.723597075,1,0.6712328767123288
P1109_15_LB_T4,2009-12-03 20:36:33,-77.250275,-11.723610699999998,0,0.6712328767123288
P1109_15_LB_T4,2009-12-03 20:36:38,-77.250295,-11.723624325,0,0.6712328767123288
P1109_15_LB_T4,2009-12-03 20:36:43,-77.250315,-11.72363795,0,0.6712328767123288
P1109_15_LB_T4,2009-12-03 20:36:48,-77.25033499999999,-11.723651575,0,0.6712328767123288
P1109_15_LB_T4,2009-12-03 20:36:53,-77.250355,-11.7236652,0,0.6712328767123288
P1109_15_LB_T4,2009-12-03 20:36:58,-77.250375,-11.723678825,0,0.6712328767123288
P1109_15_LB_T4,2009-12-03 20:37:03,-77.250377,-11.723593,0,0.6712328767123288
P1109_15_LB_T4,2009-12-03 20:37:08,-77.25041464705879,-11.723532705882402,0,0.6666666666666666
P1109_15_LB_T4,2009-12-03 20:37:13,-77.2504522941177,-11.723472411764698,0,0.6666666666666666
P1109_15_LB_T4,2009-12-03 20:37:18,-77.2504899411765,-11.723412117647099,0,0.6621004566210046
P1109_15_LB_T4,2009-12-03 20:37:23,-77.250511047619,-11.723447904761901,0,0.6621004566210046
P1109_15_LB_T4,2009-12-03 20:37:28,-77.2505436666667,-11.723422666666698,0,0.6621004566210046
P1109_15_LB_T4,2009-12-03 20:37:33,-77.25057628571429,-11.7233974285714,0,0.6621004566210046
P1109_15_LB_T4,2009-12-03 20:37:38,-77.2506089047619,-11.723372190476198,0,0.6621004566210046
P1109_15_LB_T4,2009-12-03 20:37:43,-77.2506186666667,-11.7233355,0,0.6621004566210046
P1109_15_LB_T4,2009-12-03 20:37:48,-77.250537,-11.723253,0,0.6621004566210046
P1109_15_LB_T4,2009-12-03 20:37:53,-77.2505165,-11.7232585,0,0.6621004566210046
