"ID","step","angle","datetime","dive","x","y","prediction"
"P1111_41_SV_T3",0.169563830848527,0.101343889185874,2011-11-23 17:04:42,0,-77.29996,-11.818845,0.000332454722039945
"P1111_41_SV_T3",0.166389654541883,0.0478469929044253,2011-11-23 17:04:57,0,-77.300813,-11.820127,0.000360906280560776
"P1111_41_SV_T3",0.171634800447402,-0.0851869781482455,2011-11-23 17:05:12,0,-77.301588,-11.821423,0.000318664570507498
"P1111_41_SV_T3",0.173951700108953,-0.13579911962136,2011-11-23 17:05:27,0,-77.3025,-11.822688,0.000635553718277323
"P1111_41_SV_T3",0.140343345714555,0.26432586308345,2011-11-23 17:05:42,0,-77.303592,-11.823835,0.00977255362815706
"P1111_41_SV_T3",0.148982048306338,-0.621695221563158,2011-11-23 17:05:57,0,-77.304197,-11.824955,0.0150213891645581
"P1111_41_SV_T3",0.161302988514469,-0.331481787117424,2011-11-23 17:06:12,0,-77.305422,-11.825553,0.00218693895891273
"P1111_41_SV_T3",0.168580201570274,-0.126629230443901,2011-11-23 17:06:27,0,-77.30689,-11.82574,0.000431025893883841
"P1111_41_SV_T3",0.181830228875419,-0.187366093844807,2011-11-23 17:06:42,0,-77.308437,-11.825743,0.000304852626605186
"P1111_41_SV_T3",0.191681120968438,-0.0487329627736968,2011-11-23 17:06:57,0,-77.310077,-11.82544,0.00026715584265774
"P1111_41_SV_T3",0.177976326148366,-0.0884225276124281,2011-11-23 17:07:12,0,-77.311788,-11.825038,0.000270218329114441
"P1111_41_SV_T3",0.193127005299038,0.000250882709100723,2011-11-23 17:07:27,0,-77.313337,-11.824528,0.000274377304142577
"P1111_41_SV_T3",0.196468244582883,0.114164820254194,2011-11-23 17:07:42,0,-77.315018,-11.823975,0.000318536994769217
"P1111_41_SV_T3",0.1943188930436,0.0911697967803432,2011-11-23 17:07:57,0,-77.316782,-11.823608,0.000298679154801829
"P1111_41_SV_T3",0.201120625183944,-0.0683483481213578,2011-11-23 17:08:12,0,-77.318553,-11.823403,0.000351737853919308
"P1111_41_SV_T3",0.191972177029218,0.142085211599323,2011-11-23 17:08:27,0,-77.320367,-11.823068,0.000305363459659816
"P1111_41_SV_T3",0.189115314475016,-0.0858134200156577,2011-11-23 17:08:42,0,-77.322127,-11.822993,0.000270735104333681
"P1111_41_SV_T3",0.194720853331089,0.0351701806459137,2011-11-23 17:08:57,0,-77.323848,-11.822773,0.00029729827877975
"P1111_41_SV_T3",0.199780608036541,-0.0550704694671836,2011-11-23 17:09:12,0,-77.325627,-11.822608,0.000681643569600441
"P1111_41_SV_T3",0.142905105158927,0.50308999061247,2011-11-23 17:09:27,0,-77.32744,-11.82234,0.00977563960541364
"P1111_41_SV_T3",0.156927686008241,0.0151039615220965,2011-11-23 17:09:42,0,-77.32867,-11.822788,0.0014288612778696
"P1111_41_SV_T3",0.16696348636955,-0.316221134052407,2011-11-23 17:09:57,0,-77.330013,-11.8233,0.00181730732699585
"P1111_41_SV_T3",0.162857197189574,-0.0781634967454939,2011-11-23 17:10:12,0,-77.331543,-11.82338,0.0160787322461565
"P1111_41_SV_T3",0.202018659547602,-0.659573487609692,2011-11-23 17:10:27,0,-77.333037,-11.823343,0.307176275857199
"P1111_41_SV_T3",0.026128132831331,2.44430307819399,2011-11-23 17:10:42,0,-77.334473,-11.822188,1
"P1111_41_SV_T3",0.11958302292392,-1.35554383121028,2011-11-23 17:10:57,0,-77.334428,-11.82242,0.999999907893695
"P1111_41_SV_T3",0.0973314379160482,0.584711880009773,2011-11-23 17:11:12,0,-77.335437,-11.822845,0.999991326861434
"P1111_41_SV_T3",0.140748956220635,-0.390124612567445,2011-11-23 17:11:27,0,-77.335928,-11.82358,0.502820391822147
"P1111_41_SV_T3",0.172722289469626,-0.601199752112269,2011-11-23 17:11:42,0,-77.336995,-11.824297,0.107542930019173
"P1111_41_SV_T3",0.158214293219438,0.33369979574643,2011-11-23 17:11:57,0,-77.33858,-11.824293,0.0159748624070575
"P1111_41_SV_T3",0.142465205480237,0.104954509532584,2011-11-23 17:12:12,0,-77.339953,-11.824758,0.00689758389232978
"P1111_41_SV_T3",0.147613644867541,-0.107207592652815,2011-11-23 17:12:27,0,-77.341138,-11.825302,0.00246286249072382
"P1111_41_SV_T3",0.164005064975779,-0.202417289638287,2011-11-23 17:12:42,0,-77.34242,-11.825733,0.000624838042030614
"P1111_41_SV_T3",0.163777383529649,0.0192659378560089,2011-11-23 17:12:57,0,-77.343913,-11.82592,0.000423357144848998
"P1111_41_SV_T3",0.164056659853432,-0.120108043308445,2011-11-23 17:13:12,0,-77.3454,-11.826135,0.000459486639346874
"P1111_41_SV_T3",0.15603746171719,0.175650873135206,2011-11-23 17:13:27,0,-77.346905,-11.826173,0.000830505724506906
"P1111_41_SV_T3",0.154403680163939,0.120935285797819,2011-11-23 17:13:42,0,-77.348308,-11.826455,0.000884165100714571
"P1111_41_SV_T3",0.194578628113175,-0.414441488539306,2011-11-23 17:13:57,0,-77.349652,-11.826897,0.000771561771300394
"P1111_41_SV_T3",0.171251752836023,0.228299805109342,2011-11-23 17:14:12,0,-77.35143,-11.826735,0.000416297497929052
"P1111_41_SV_T3",0.186349858967549,-0.0867793551053199,2011-11-23 17:14:27,0,-77.352987,-11.826945,0.000261918597014766
"P1111_41_SV_T3",0.187144506061416,0.119380242886842,2011-11-23 17:14:42,0,-77.354695,-11.827028,0.000269512454828501
"P1111_41_SV_T3",0.190979474693328,0.00892637850681414,2011-11-23 17:14:57,0,-77.356388,-11.827312,0.000261371359598821
"P1111_41_SV_T3",0.194656533410772,0.0243789271239179,2011-11-23 17:15:12,0,-77.358113,-11.827617,0.000280555833396061
"P1111_41_SV_T3",0.190595207391294,0.0472650404580203,2011-11-23 17:15:27,0,-77.359863,-11.82797,0.000263964497197408
"P1111_41_SV_T3",0.193125072241216,0.062214293965034,2011-11-23 17:15:42,0,-77.361558,-11.828395,0.000279786228640118
"P1111_41_SV_T3",0.166706120642193,-0.0915960212437777,2011-11-23 17:15:57,0,-77.363245,-11.82893,0.000368072776094783
"P1111_41_SV_T3",0.186147012272229,-0.0361905894710663,2011-11-23 17:16:12,0,-77.364738,-11.8292586666667,0.000250564794869046
"P1111_41_SV_T3",0.188745851018774,0.0014165392207376,2011-11-23 17:16:27,0,-77.3664175,-11.829566,0.000250870148769653
"P1111_41_SV_T3",0.177640867634531,-0.00223332767470537,2011-11-23 17:16:42,0,-77.36812,-11.82988,0.000255505965255883
"P1111_41_SV_T3",0.187165398624457,0.012242047667178,2011-11-23 17:16:57,0,-77.369723,-11.830172,0.000247228939944501
"P1111_41_SV_T3",0.183532117526954,-0.00530119095439264,2011-11-23 17:17:12,0,-77.371408,-11.8305,0.000244290113208904
"P1111_41_SV_T3",0.183057516701832,0.0419069814839622,2011-11-23 17:17:27,0,-77.373062,-11.830813,0.000249232026287069
"P1111_41_SV_T3",0.193542563454336,-0.148728400440021,2011-11-23 17:17:42,0,-77.374697,-11.831193,0.000329137837752036
"P1111_41_SV_T3",0.190347122795759,-0.248188360591188,2011-11-23 17:17:57,0,-77.376467,-11.831338,0.000905988087708554
"P1111_41_SV_T3",0.136379280978882,0.390168370021637,2011-11-23 17:18:12,0,-77.37819,-11.831055,0.0134003176825459
"P1111_41_SV_T3",0.162297552381343,-0.0765013524916468,2011-11-23 17:18:27,0,-77.37941,-11.83133,0.00214527820840923
"P1111_41_SV_T3",0.134351898251001,0.161979581019071,2011-11-23 17:18:42,0,-77.380883,-11.831547,0.0098129841723001
"P1111_41_SV_T3",0.153042934142306,0.137345024530431,2011-11-23 17:18:57,0,-77.382057,-11.831918,0.00184311252214995
"P1111_41_SV_T3",0.169773893694394,-0.0347622493086533,2011-11-23 17:19:12,0,-77.383323,-11.832517,0.000377282037784701
"P1111_41_SV_T3",0.169896296247417,-0.264667484545179,2011-11-23 17:19:27,0,-77.38475,-11.833133,0.000536965992754096
"P1111_41_SV_T3",0.149344916531478,0.268814416535321,2011-11-23 17:19:42,0,-77.386292,-11.83336,0.00180448836909599
"P1111_41_SV_T3",0.17218662969465,-0.278590168243971,2011-11-23 17:19:57,0,-77.387545,-11.833907,0.000714547919800702
"P1111_41_SV_T3",0.173034320972971,0.182071125969523,2011-11-23 17:20:12,0,-77.38911,-11.834122,0.00375385250616446
"P1111_41_SV_T3",0.189439381695688,-0.454174678923258,2011-11-23 17:20:27,0,-77.390617,-11.834615,0.0866447223787823
"P1111_41_SV_T3",0.0824259343807425,1.04730050007316,2011-11-23 17:20:42,0,-77.39234,-11.834387,0.999999944819755
"P1111_41_SV_T3",0.174464889459173,-0.610497968122318,2011-11-23 17:20:57,0,-77.392802,-11.834977,0.1955596036573
"P1111_41_SV_T3",0.17911537589448,-0.0351179025658059,2011-11-23 17:21:12,0,-77.39433,-11.835448,0.00592097256330353
"P1111_41_SV_T3",0.176548334790987,-0.00639601625315794,2011-11-23 17:21:27,0,-77.395915,-11.835877,0.000430820798880999
"P1111_41_SV_T3",0.17625400252857,0.0324317279290199,2011-11-23 17:21:42,0,-77.39748,-11.83629,0.000304844167669823
"P1111_41_SV_T3",0.188485705702313,-0.199554849555778,2011-11-23 17:21:57,0,-77.399028,-11.836752,0.0014520890408355
"P1111_41_SV_T3",0.178007831644959,-0.12135622518232,2011-11-23 17:22:12,0,-77.40075,-11.836913,0.0321307731873083
"P1111_41_SV_T3",0.0126136069559956,0.461222402456085,2011-11-23 17:22:27,0,-77.402383,-11.83687,1
"P1111_41_SV_T3",0.158776607416734,-0.38082533051129,2011-11-23 17:22:42,0,-77.402488,-11.836918,0.138127605413879
"P1111_41_SV_T3",0.17575002133816,-0.0209362248886734,2011-11-23 17:22:57,0,-77.403943,-11.836995,0.00719297014426084
"P1111_41_SV_T3",0.192564841372602,-0.348147784269246,2011-11-23 17:23:12,0,-77.405555,-11.837047,0.00230026268669573
"P1111_41_SV_T3",0.201982483902016,-0.101272667508263,2011-11-23 17:23:27,0,-77.407235,-11.836507,0.0007667441438333
"P1111_41_SV_T3",0.212087721924023,-0.132626293966418,2011-11-23 17:23:42,0,-77.40893,-11.835768,0.000359898294943503
"P1111_41_SV_T3",0.218715016114324,-0.0839227125161384,2011-11-23 17:23:57,0,-77.41059,-11.834767,8.49704529393959e-05
"P1111_41_SV_T3",0.23287003715068,-0.270589176676298,2011-11-23 17:24:12,0,-77.412208,-11.833597,3.55283921061508e-05
"P1111_41_SV_T3",0.253015934563341,-0.22554219580321,2011-11-23 17:24:27,0,-77.41353,-11.831943,1.91512704888645e-05
"P1111_41_SV_T3",0.281534179835499,-0.44801426938286,2011-11-23 17:24:42,0,-77.414522,-11.829875,0.000198343718414069
"P1111_41_SV_T3",0.28500815609156,-0.0956843589109829,2011-11-23 17:24:57,0,-77.414505,-11.82733,3.41078364200726e-05
"P1111_41_SV_T3",0.287084486869346,-0.147039329182552,2011-11-23 17:25:12,0,-77.414238,-11.824767,3.22999105006153e-05
"P1111_41_SV_T3",0.28398151836967,-0.00595660710199777,2011-11-23 17:25:27,0,-77.413588,-11.822252,2.10509790183384e-05
"P1111_41_SV_T3",0.281710193263671,0.110466545780139,2011-11-23 17:25:42,0,-77.41293,-11.819768,2.0891675367423e-05
"P1111_41_SV_T3",0.27276505649306,0.0028873706830211,2011-11-23 17:25:57,0,-77.412557,-11.817248,1.34750204947816e-05
"P1111_41_SV_T3",0.279741890783587,0.203886333850442,2011-11-23 17:26:12,0,-77.412203,-11.814807,6.9248779941669e-05
"P1111_41_SV_T3",0.279918193232395,-0.0179726034849793,2011-11-23 17:26:27,0,-77.412362,-11.812283,0.000761220246678214
"P1111_41_SV_T3",0.266209781557813,-0.00838449252470418,2011-11-23 17:26:42,0,-77.412475,-11.809755,0.0201874621484554
"P1111_41_SV_T3",0.152427940095896,0.849976376001187,2011-11-23 17:26:57,0,-77.412562,-11.80735,0.974339190541663
"P1111_41_SV_T3",0.261723702446222,-0.967720755661988,2011-11-23 17:27:12,0,-77.413645,-11.806478,0.999753083084337
"P1111_41_SV_T3",0.171311120722261,0.564973691360788,2011-11-23 17:27:27,0,-77.413448,-11.80412,0.959625011081903
"P1111_41_SV_T3",0.0821944177001402,1.0739483464797,2011-11-23 17:27:42,1,-77.4141778666667,-11.8027484,0.999999999972474
"P1111_41_SV_T3",0.178283508267699,-0.929666989403588,2011-11-23 17:27:57,0,-77.414932,-11.802738,0.996911055285607
"P1111_41_SV_T3",0.170201542029973,-1.90451787408024,2011-11-23 17:28:12,0,-77.415892,-11.801433,0.999999884650265
"P1111_41_SV_T3",0.0297354697863117,-0.926331743867238,2011-11-23 17:28:27,0,-77.414397,-11.800988,1
"P1111_41_SV_T3",0.106486526589787,0.647462134803892,2011-11-23 17:28:42,0,-77.414177,-11.801147,0.999997742733558
"P1111_41_SV_T3",0.121939182246722,0.0881473843953744,2011-11-23 17:28:57,0,-77.4132,-11.801133,0.999043031385893
"P1111_41_SV_T3",0.0447127865588521,-2.25393989545503,2011-11-23 17:29:12,1,-77.412087,-11.80102,1
"P1111_41_SV_T3",0.184658927467992,-1.74619537309849,2011-11-23 17:29:27,0,-77.412312,-11.801358,0.999999425313278
"P1111_41_SV_T3",0.0358472134318154,2.77235388734537,2011-11-23 17:29:42,0,-77.413545,-11.800213,1
"P1111_41_SV_T3",0.140974090824851,-2.44834811642528,2011-11-23 17:29:57,0,-77.4134032,-11.8005054,0.999999999936441
"P1111_41_SV_T3",0.166276201493018,-1.68279284661683,2011-11-23 17:30:12,0,-77.414578,-11.799972,0.999999199875098
"P1111_41_SV_T3",0.0627961575850244,-2.02237074909126,2011-11-23 17:30:27,1,-77.4137885454545,-11.7986857272727,1
"P1111_41_SV_T3",0.229367221298678,2.04388506952633,2011-11-23 17:30:42,0,-77.413475,-11.799162,0.999999993112119
"P1111_41_SV_T3",0.176719630306569,1.01573129952825,2011-11-23 17:30:57,0,-77.412425,-11.797365,0.990920060247715
"P1111_41_SV_T3",0.184480017694389,-0.570424738489015,2011-11-23 17:31:12,0,-77.413193,-11.795958,0.946160732743371
"P1111_41_SV_T3",0.113265648860093,2.25209014176474,2011-11-23 17:31:27,1,-77.41306275,-11.79429525,0.999999999987644
"P1111_41_SV_T3",0.0315883470210407,2.78498095667656,2011-11-23 17:31:42,0,-77.413918,-11.794877,1
"P1111_41_SV_T3",0.225108739616377,0.510346389471355,2011-11-23 17:31:57,0,-77.413637,-11.794807,0.77094234275468
"P1111_41_SV_T3",0.200542021610645,0.143489901341314,2011-11-23 17:32:12,0,-77.412137,-11.793408,0.651833924993868
"P1111_41_SV_T3",0.0558808723482705,-1.72097216865169,2011-11-23 17:32:27,0,-77.4109953333333,-11.7919862222222,1
"P1111_41_SV_T3",0.156505782837697,0.758217639399424,2011-11-23 17:32:42,0,-77.4106453333333,-11.7923553888889,0.986468912373495
"P1111_41_SV_T3",0.213935861542493,0.629026186103979,2011-11-23 17:32:57,0,-77.409212,-11.792442,0.978379619972555
"P1111_41_SV_T3",0.111663302105011,-0.307260611411785,2011-11-23 17:33:12,1,-77.407557,-11.791402,0.999787496332064
"P1111_41_SV_T3",0.115582592452809,-0.29209712684224,2011-11-23 17:33:27,0,-77.406567,-11.791142,0.998594217028172
"P1111_41_SV_T3",0.151292230407601,-0.030601717807357,2011-11-23 17:33:42,0,-77.405507,-11.791175,0.929879432595699
"P1111_41_SV_T3",0.0983678091485607,0.178280987026392,2011-11-23 17:33:57,0,-77.4041215,-11.79126,0.998761394286215
"P1111_41_SV_T3",0.181018657983468,-0.149708647603047,2011-11-23 17:34:12,0,-77.403225,-11.791157,0.0322452641437937
"P1111_41_SV_T3",0.180210893034107,-0.0093651424295778,2011-11-23 17:34:27,0,-77.401565,-11.791212,0.00116494687262288
"P1111_41_SV_T3",0.186771252966271,0.0720076749025836,2011-11-23 17:34:42,0,-77.399913,-11.791282,0.000283586738968151
"P1111_41_SV_T3",0.196593610783017,0.0362922281822112,2011-11-23 17:34:57,0,-77.3982,-11.791233,0.000317189180096547
"P1111_41_SV_T3",0.179418559282006,-0.197023549559824,2011-11-23 17:35:12,0,-77.3964,-11.791117,0.000921051202222611
"P1111_41_SV_T3",0.157770255773482,-0.476545035484586,2011-11-23 17:35:27,0,-77.394768,-11.79133,0.0172270522901556
"P1111_41_SV_T3",0.144962975091155,-0.824524467581389,2011-11-23 17:35:42,0,-77.39358,-11.792145,0.0801650760609348
"P1111_41_SV_T3",0.155406085491694,0.265566281411645,2011-11-23 17:35:57,0,-77.393397,-11.793443,0.0123085464117715
"P1111_41_SV_T3",0.141152062758037,0.0298827873130542,2011-11-23 17:36:12,0,-77.392837,-11.794735,0.00655681419436254
"P1111_41_SV_T3",0.154496051773256,0.365581638997684,2011-11-23 17:36:27,0,-77.392293,-11.795893,0.00250058150411416
"P1111_41_SV_T3",0.168738173869716,0.124331621824897,2011-11-23 17:36:42,0,-77.391277,-11.796867,0.000487709528312757
"P1111_41_SV_T3",0.16009422623169,-0.251841933568308,2011-11-23 17:36:57,0,-77.390042,-11.797787,0.00130537922521297
"P1111_41_SV_T3",0.153370759518551,0.0704511012797169,2011-11-23 17:37:12,0,-77.389128,-11.79892,0.00794564448224769
"P1111_41_SV_T3",0.135798415496591,0.0353737041168048,2011-11-23 17:37:27,0,-77.388177,-11.799942,0.0769238514941927
"P1111_41_SV_T3",0.145537538106338,0.0860225928504971,2011-11-23 17:37:42,0,-77.387303,-11.800817,0.166837899299326
"P1111_41_SV_T3",0.112058191768189,-0.0126453714204046,2011-11-23 17:37:57,0,-77.386288,-11.801672,0.631280317114666
"P1111_41_SV_T3",0.178115028179826,0.587377434494962,2011-11-23 17:38:12,0,-77.385515,-11.80234,0.291334313002218
"P1111_41_SV_T3",0.186422064382045,-0.002434627735178,2011-11-23 17:38:27,0,-77.383895,-11.802553,0.245726826567732
"P1111_41_SV_T3",0.0561586143627763,-0.292073615339542,2011-11-23 17:38:42,1,-77.3822,-11.80278,0.999999999999999
"P1111_41_SV_T3",0.104769596654362,-0.444058398988576,2011-11-23 17:38:57,1,-77.381731,-11.8029903333333,0.999996121449054
"P1111_41_SV_T3",0.109626553200882,-0.0430167144221883,2011-11-23 17:39:12,0,-77.381112,-11.803715,0.999951928485718
"P1111_41_SV_T3",0.10380300391209,0.0262668660065963,2011-11-23 17:39:27,0,-77.380498,-11.8045,0.999991611438015
"P1111_41_SV_T3",0.0933372361625351,0.990095417986908,2011-11-23 17:39:42,0,-77.379897,-11.805228,0.999999998767485
"P1111_41_SV_T3",0.0980472158958987,-2.86218664155558,2011-11-23 17:39:57,0,-77.379045,-11.805142,1
"P1111_41_SV_T3",0.0205199853251978,1.47462203824186,2011-11-23 17:40:12,1,-77.37988,-11.805472,1
"P1111_41_SV_T3",0.163146912310786,1.29224177440284,2011-11-23 17:40:27,0,-77.379827,-11.80565,0.997630681989851
"P1111_41_SV_T3",0.192885664681322,0.109327604394998,2011-11-23 17:40:42,0,-77.37833,-11.80564,0.0401144264625215
"P1111_41_SV_T3",0.211183360580837,0.0565587059865046,2011-11-23 17:40:57,0,-77.376572,-11.805438,0.000953934585713174
"P1111_41_SV_T3",0.216370980202575,0.00827985887780673,2011-11-23 17:41:12,0,-77.374663,-11.80511,9.02478008536288e-05
"P1111_41_SV_T3",0.188408799605117,0.13734041784546,2011-11-23 17:41:27,0,-77.37271,-11.804758,7.9683152013303e-05
"P1111_41_SV_T3",0.22645052139959,0.263546667455256,2011-11-23 17:41:42,0,-77.371068,-11.804225,5.31817762569312e-05
"P1111_41_SV_T3",0.243410432645572,0.137606589621839,2011-11-23 17:41:57,0,-77.369332,-11.8031,9.88842525192611e-06
"P1111_41_SV_T3",0.231130002354684,-0.101801874417544,2011-11-23 17:42:12,0,-77.367652,-11.80165,6.2152076271174e-06
"P1111_41_SV_T3",0.22879582681685,-0.305583265279584,2011-11-23 17:42:27,0,-77.365923,-11.80044,1.63919315288468e-05
"P1111_41_SV_T3",0.238274766928954,0.0659660678618168,2011-11-23 17:42:42,0,-77.363925,-11.799805,5.65193299949758e-06
"P1111_41_SV_T3",0.230664302464798,-0.096151872555564,2011-11-23 17:42:57,0,-77.361893,-11.79901,5.86863822123812e-06
"P1111_41_SV_T3",0.230407634096309,0.0583286518151707,2011-11-23 17:43:12,0,-77.35986,-11.79843,5.52404318815696e-06
"P1111_41_SV_T3",0.226806256356114,-0.0913336681598027,2011-11-23 17:43:27,0,-77.357867,-11.797735,6.08580619483644e-06
"P1111_41_SV_T3",0.226027501520419,0.125927301857766,2011-11-23 17:43:42,0,-77.35585,-11.79723,6.79629484668665e-06
"P1111_41_SV_T3",0.222974246578236,-0.151170651022516,2011-11-23 17:43:57,0,-77.35392,-11.796482,7.62592079577063e-06
"P1111_41_SV_T3",0.237470653049699,0.0581927145712578,2011-11-23 17:44:12,0,-77.351925,-11.796035,5.43581593020277e-06
"P1111_41_SV_T3",0.247148212225333,-0.019206088334802,2011-11-23 17:44:27,0,-77.349832,-11.795438,5.72876406186762e-06
"P1111_41_SV_T3",0.231690359722704,-0.188057437180311,2011-11-23 17:44:42,0,-77.347642,-11.794858,1.20252556366562e-05
"P1111_41_SV_T3",0.221871072510194,0.107943496945768,2011-11-23 17:44:57,0,-77.345522,-11.794702,0.000203003270494964
"P1111_41_SV_T3",0.245824035730329,0.0296932208388183,2011-11-23 17:45:12,0,-77.34352,-11.794338,0.012788090454896
"P1111_41_SV_T3",0.0739380299008709,0.167941410212459,2011-11-23 17:45:27,0,-77.341315,-11.79387,0.999999999844716
"P1111_41_SV_T3",0.115201342064722,-0.495612580652168,2011-11-23 17:45:42,0,-77.340685,-11.793622,0.998762056738788
"P1111_41_SV_T3",0.22357419225181,0.410166816787929,2011-11-23 17:45:57,0,-77.339635,-11.793742,0.0863988663495317
"P1111_41_SV_T3",0.228364627972623,-0.108075968861071,2011-11-23 17:46:12,0,-77.337672,-11.793155,0.00123086114227651
"P1111_41_SV_T3",0.234939381110427,0.0532273139448987,2011-11-23 17:46:27,0,-77.335613,-11.792772,2.22724517276495e-05
"P1111_41_SV_T3",0.235653843888028,0.0334709321103305,2011-11-23 17:46:42,0,-77.333519,-11.7922675,5.51891918261315e-06
"P1111_41_SV_T3",0.229141046194555,0.109902769126435,2011-11-23 17:46:57,0,-77.331437,-11.7916925,6.11367282833886e-06
"P1111_41_SV_T3",0.241750191677131,-0.0581211432161339,2011-11-23 17:47:12,0,-77.329487,-11.790918,5.4970868680801e-06
"P1111_41_SV_T3",0.255396889895736,-0.00315316671083201,2011-11-23 17:47:27,0,-77.327385,-11.79022,6.49299669529642e-06
"P1111_41_SV_T3",0.251903918227167,-0.0591714879054944,2011-11-23 17:47:42,0,-77.325162,-11.7894895,6.31091628325431e-06
"P1111_41_SV_T3",0.233985418866569,-0.0984471478661804,2011-11-23 17:47:57,0,-77.32293,-11.788898,5.77450669826113e-06
"P1111_41_SV_T3",0.240076696467832,0.0377218936753517,2011-11-23 17:48:12,0,-77.320812,-11.788552,5.28891076795584e-06
"P1111_41_SV_T3",0.239647632174421,0.0258819260593776,2011-11-23 17:48:27,0,-77.318654,-11.7881165,5.21138657570062e-06
"P1111_41_SV_T3",0.25008997913418,0.0462017681280172,2011-11-23 17:48:42,0,-77.316512,-11.787627,6.005423459671e-06
"P1111_41_SV_T3",0.26241676964822,0.103651093821824,2011-11-23 17:48:57,0,-77.314303,-11.787015,8.95112340138555e-06
"P1111_41_SV_T3",0.24673280370272,0.0572596570430921,2011-11-23 17:49:12,0,-77.312065,-11.78614,5.82073461598136e-06
"P1111_41_SV_T3",0.239412557435915,-0.176175574916945,2011-11-23 17:49:27,0,-77.310012,-11.7852,7.66268043120369e-06
"P1111_41_SV_T3",0.265314357047068,0.186872266744504,2011-11-23 17:49:42,0,-77.3078885,-11.784646,1.48387227834043e-05
"P1111_41_SV_T3",0.295261547312437,0.111700352025578,2011-11-23 17:49:57,0,-77.305692,-11.783612,5.99679171409907e-05
"P1111_41_SV_T3",0.254053729063574,-0.0986853511385278,2011-11-23 17:50:12,0,-77.303393,-11.7822,0.000145894905138695
"P1111_41_SV_T3",0.189271608539971,-0.485046607376034,2011-11-23 17:50:27,0,-77.301303,-11.781183,0.00108866330704941
"P1111_41_SV_T3",0.204000620287932,0.151894285044309,2011-11-23 17:50:42,0,-77.299567,-11.781228,0.000140208456198345
"P1111_41_SV_T3",0.206433420522356,0.0271883776355294,2011-11-23 17:50:57,0,-77.29771,-11.780997,0.000109511800234308
"P1111_41_SV_T3",0.203135679016989,0.0201638694033634,2011-11-23 17:51:12,0,-77.295838,-11.780713,0.000154521937169208
"P1111_41_SV_T3",0.205796805469281,-0.0126129354612944,2011-11-23 17:51:27,0,-77.294002,-11.780397,0.00025998800778757
"P1111_41_SV_T3",0.207328795435132,0.0558366772820916,2011-11-23 17:51:42,0,-77.292138,-11.7801,0.000541200999995774
"P1111_41_SV_T3",0.198699545850116,0.199305976787755,2011-11-23 17:51:57,0,-77.29028,-11.779698,0.00108689663182981
"P1111_41_SV_T3",0.167272048385101,-0.272136747700569,2011-11-23 17:52:12,0,-77.288612,-11.778973,0.00150665397102311
"P1111_41_SV_T3",0.192485702281522,0.109335924650482,2011-11-23 17:52:27,0,-77.287093,-11.778757,0.000351847450360931
"P1111_41_SV_T3",0.17547948149338,-0.259606077242855,2011-11-23 17:52:42,0,-77.285383,-11.778322,0.00075759118823702
"P1111_41_SV_T3",0.192570752997788,0.371081281733408,2011-11-23 17:52:57,0,-77.283773,-11.778333,0.00208500026650569
"P1111_41_SV_T3",0.214726903985521,-0.0471907776165568,2011-11-23 17:53:12,0,-77.282122,-11.777713,0.000520735332393421
"P1111_41_SV_T3",0.219973033235615,0.191451765320903,2011-11-23 17:53:27,0,-77.28025,-11.777108,0.000157760869301495
"P1111_41_SV_T3",0.235158194603529,-0.102186077637391,2011-11-23 17:53:42,0,-77.278487,-11.77614,5.39134217197419e-05
"P1111_41_SV_T3",0.235398339588252,0.169182454871134,2011-11-23 17:53:57,0,-77.276505,-11.7753,0.000402518898037375
"P1111_41_SV_T3",0.179112528897392,-0.676244518346856,2011-11-23 17:54:12,0,-77.274693,-11.774142,0.0131365595110242
"P1111_41_SV_T3",0.213141948237095,0.377882246918619,2011-11-23 17:54:27,0,-77.273058,-11.774305,0.00145828461533822
"P1111_41_SV_T3",0.226238385816669,0.0790602641265063,2011-11-23 17:54:42,0,-77.271177,-11.773778,9.09118558881255e-05
"P1111_41_SV_T3",0.252620442256592,0.165555159611937,2011-11-23 17:54:57,0,-77.2692315,-11.773065,0.000385651949801582
"P1111_41_SV_T3",0.23679070087084,-0.0466416580413644,2011-11-23 17:55:12,0,-77.267222,-11.771927,0.0122370699882925
"P1111_41_SV_T3",0.0484381866462763,-1.44017399625263,2011-11-23 17:55:27,0,-77.26529,-11.770948,1
"P1111_41_SV_T3",0.110919364372241,-0.387737282952371,2011-11-23 17:55:42,0,-77.265037,-11.771308,0.99851904640171
"P1111_41_SV_T3",0.147964244419406,-0.0700379990507993,2011-11-23 17:55:57,0,-77.264817,-11.772287,0.60798613406475
"P1111_41_SV_T3",NA,NA,2011-11-23 17:56:12,0,-77.264617,-11.77361,0.570306974654945
"P1111_41_SV_T6",0.138456788483903,NA,2011-11-24 15:08:38,0,-77.264632,-11.773525,0.94564025781427
"P1111_41_SV_T6",0.231350649452237,0.930552063682352,2011-11-24 15:08:53,0,-77.2646515,-11.7722735,0.917869964952421
"P1111_41_SV_T6",0.205625815933832,0.03048281250936,2011-11-24 15:09:08,0,-77.266373,-11.77105,0.042007467413299
"P1111_41_SV_T6",0.198199673331318,0.161903253309009,2011-11-24 15:09:23,0,-77.267936,-11.770009,0.00205968574845039
"P1111_41_SV_T6",0.191997883719262,-0.164334265166439,2011-11-24 15:09:38,0,-77.269587,-11.769258,0.000391388733034057
