datetime,trip,lon,lat,step_speed,step_direction,gaps,pressure,dive
2015-10-03 06:28:56,F0915_23_SS_T1,-32.2834865454546,-3.79217518181818,3.25791593317712,-169.767810002907,0,0.93,0
2015-10-03 06:29:11,F0915_23_SS_T1,-32.2835434285714,-3.79227028571429,0.821880188890183,-22.1163172977705,0,0.93,0
2015-10-03 06:29:26,F0915_23_SS_T1,-32.283432,-3.792256,0.831863604003561,-128.150614862577,0,0.93,0
2015-10-03 06:29:41,F0915_23_SS_T1,-32.283432,-3.792256,0,-82.6783861872328,0,0.93,0
2015-10-03 06:29:56,F0915_23_SS_T1,-32.2832142857143,-3.79248057142857,2.31862938467811,135.951009767735,0,0.93,0
2015-10-03 06:30:11,F0915_23_SS_T1,-32.282859,-3.79285071428571,3.80335282586295,0.285038162470329,0,0.87,0
2015-10-03 06:30:26,F0915_23_SS_T1,-32.282379,-3.793355,5.16105055713529,0.240109039931241,0,0.87,0
2015-10-03 06:30:41,F0915_23_SS_T1,-32.28174375,-3.793376,4.70632951345848,-44.5785958873321,0,0.87,0
2015-10-03 06:30:56,F0915_23_SS_T1,-32.281532,-3.79337754545455,1.56795817021157,-1.47847089501107,0,0.93,0
2015-10-03 06:31:11,F0915_23_SS_T1,-32.281532,-3.793371,0.048572647632219,-90.419090187793,0,0.93,0
2015-10-03 06:31:26,F0915_23_SS_T1,-32.281532,-3.793371,0,0,0,0.93,0
2015-10-03 06:31:41,F0915_23_SS_T1,-32.281532,-3.793371,0,0,0,0.93,0
2015-10-03 06:31:56,F0915_23_SS_T1,-32.281532,-3.793371,0,0,0,0.93,0
2015-10-03 06:32:11,F0915_23_SS_T1,-32.2815228181818,-3.79338277272727,0.110700618001227,142.109444647552,0,0.81,0
2015-10-03 06:32:26,F0915_23_SS_T1,-32.2813850909091,-3.79355936363636,1.66050920199167,7.27395246258311E-06,0,0.87,0
2015-10-03 06:32:41,F0915_23_SS_T1,-32.2808037142857,-3.79372985714286,4.48691101422256,-35.7312506566088,0,0.87,0
2015-10-03 06:32:56,F0915_23_SS_T1,-32.27993715,-3.7938777,6.5096449544667,-6.67541017109539,0,0.93,0
2015-10-03 06:33:11,F0915_23_SS_T1,-32.2791129,-3.7939512,6.12753079535626,-4.59593127661555,0,0.93,0
2015-10-03 06:33:26,F0915_23_SS_T1,-32.2791046363636,-3.79480304545455,6.32168891259928,84.3385576206181,0,0.93,0
2015-10-03 06:33:41,F0915_23_SS_T1,-32.2790898571429,-3.79584428571429,7.72763265773034,-0.256827543699728,0,0.87,0
2015-10-03 06:33:56,F0915_23_SS_T1,-32.278877,-3.79699,8.64699467066962,-9.69073238121075,0,0.87,0
2015-10-03 06:34:11,F0915_23_SS_T1,-32.2783455714286,-3.79801357142857,8.55449136899537,-16.8842801775074,0,0.87,0
2015-10-03 06:34:26,F0915_23_SS_T1,-32.2779011428571,-3.79904314285714,8.31882729091728,4.08414993826273,0,0.87,0
2015-10-03 06:34:41,F0915_23_SS_T1,-32.2775364285714,-3.80010957142857,8.36186051317972,4.46037225632247,0,0.87,0
2015-10-03 06:34:56,F0915_23_SS_T1,-32.2772585714286,-3.80130742857143,9.12407118492014,5.81017450840682,0,0.93,0
2015-10-03 06:35:11,F0915_23_SS_T1,-32.2767927142857,-3.802395,8.77692222967238,-10.1102963873996,0,0.87,0
2015-10-03 06:35:26,F0915_23_SS_T1,-32.2762421428571,-3.80344271428571,8.77886803369827,-4.52780592617296,0,0.87,0
2015-10-03 06:35:41,F0915_23_SS_T1,-32.275635,-3.804472,8.86292468441237,-2.80988227542616,0,0.87,0
2015-10-03 06:35:56,F0915_23_SS_T1,-32.27497125,-3.80544175,8.71445523605889,-3.85123499423918,0,0.87,0
2015-10-03 06:36:11,F0915_23_SS_T1,-32.2742036363636,-3.80612954545455,7.63911229059439,-13.7452513954008,0,0.87,0
2015-10-03 06:36:26,F0915_23_SS_T1,-32.273505,-3.80658628571429,6.1845029594818,-8.69076433191844,0,0.93,0
2015-10-03 06:36:41,F0915_23_SS_T1,-32.27329,-3.80668271428571,1.74538802388972,-9.02927313194471,0,0.93,0
2015-10-03 06:36:56,F0915_23_SS_T1,-32.2730247142857,-3.80666942857143,1.96676717246564,-27.0771073197059,0,0.93,0
2015-10-03 06:37:11,F0915_23_SS_T1,-32.2728052,-3.8068064,1.91703378182327,34.8933461125172,0,0.87,0
2015-10-03 06:37:26,F0915_23_SS_T1,-32.2726669523809,-3.80715733333333,2.79817463944781,36.5215305085779,0,0.87,0
